"Word","Letter_1","Letter_2","Letter_3","Letter_4","Letter_5","UniqueLetters"
"witch","w","i","t","c","h","witch"
"loves","l","o","v","e","s","loves"
"queer","q","u","e","e","r","quer"
"dwell","d","w","e","l","l","dwel"
"backs","b","a","c","k","s","backs"
"ropes","r","o","p","e","s","ropes"
"shots","s","h","o","t","s","shot"
"merry","m","e","r","r","y","mery"
"phone","p","h","o","n","e","phone"
"cheek","c","h","e","e","k","chek"
"peaks","p","e","a","k","s","peaks"
"ideal","i","d","e","a","l","ideal"
"beard","b","e","a","r","d","beard"
"eagle","e","a","g","l","e","eagl"
"creek","c","r","e","e","k","crek"
"cries","c","r","i","e","s","cries"
"ashes","a","s","h","e","s","ashe"
"stall","s","t","a","l","l","stal"
"yield","y","i","e","l","d","yield"
"mayor","m","a","y","o","r","mayor"
"opens","o","p","e","n","s","opens"
"input","i","n","p","u","t","input"
"fleet","f","l","e","e","t","flet"
"tooth","t","o","o","t","h","toh"
"cubic","c","u","b","i","c","cubi"
"wives","w","i","v","e","s","wives"
"burns","b","u","r","n","s","burns"
"poets","p","o","e","t","s","poets"
"apron","a","p","r","o","n","apron"
"spear","s","p","e","a","r","spear"
"organ","o","r","g","a","n","organ"
"cliff","c","l","i","f","f","clif"
"stamp","s","t","a","m","p","stamp"
"paste","p","a","s","t","e","paste"
"rural","r","u","r","a","l","rual"
"baked","b","a","k","e","d","baked"
"chase","c","h","a","s","e","chase"
"slice","s","l","i","c","e","slice"
"slant","s","l","a","n","t","slant"
"knock","k","n","o","c","k","knoc"
"noisy","n","o","i","s","y","noisy"
"sorts","s","o","r","t","s","sort"
"stays","s","t","a","y","s","stay"
"wiped","w","i","p","e","d","wiped"
"blown","b","l","o","w","n","blown"
"piled","p","i","l","e","d","piled"
"clubs","c","l","u","b","s","clubs"
"cheer","c","h","e","e","r","cher"
"widow","w","i","d","o","w","wido"
"twist","t","w","i","s","t","twis"
"tenth","t","e","n","t","h","tenh"
"hides","h","i","d","e","s","hides"
"comma","c","o","m","m","a","coma"
"sweep","s","w","e","e","p","swep"
"spoon","s","p","o","o","n","spon"
"stern","s","t","e","r","n","stern"
"crept","c","r","e","p","t","crept"
"maple","m","a","p","l","e","maple"
"deeds","d","e","e","d","s","des"
"rides","r","i","d","e","s","rides"
"muddy","m","u","d","d","y","mudy"
"crime","c","r","i","m","e","crime"
"jelly","j","e","l","l","y","jely"
"ridge","r","i","d","g","e","ridge"
"drift","d","r","i","f","t","drift"
"dusty","d","u","s","t","y","dusty"
"devil","d","e","v","i","l","devil"
"tempo","t","e","m","p","o","tempo"
"humor","h","u","m","o","r","humor"
"sends","s","e","n","d","s","send"
"steal","s","t","e","a","l","steal"
"tents","t","e","n","t","s","tens"
"waist","w","a","i","s","t","waist"
"roses","r","o","s","e","s","rose"
"reign","r","e","i","g","n","reign"
"noble","n","o","b","l","e","noble"
"cheap","c","h","e","a","p","cheap"
"dense","d","e","n","s","e","dens"
"linen","l","i","n","e","n","line"
"geese","g","e","e","s","e","ges"
"woven","w","o","v","e","n","woven"
"posts","p","o","s","t","s","post"
"hired","h","i","r","e","d","hired"
"wrath","w","r","a","t","h","wrath"
"salad","s","a","l","a","d","sald"
"bowed","b","o","w","e","d","bowed"
"tires","t","i","r","e","s","tires"
"shark","s","h","a","r","k","shark"
"belts","b","e","l","t","s","belts"
"grasp","g","r","a","s","p","grasp"
"blast","b","l","a","s","t","blast"
"polar","p","o","l","a","r","polar"
"fungi","f","u","n","g","i","fungi"
"tends","t","e","n","d","s","tends"
"pearl","p","e","a","r","l","pearl"
"loads","l","o","a","d","s","loads"
"jokes","j","o","k","e","s","jokes"
"veins","v","e","i","n","s","veins"
"frost","f","r","o","s","t","frost"
"hears","h","e","a","r","s","hears"
"loses","l","o","s","e","s","lose"
"hosts","h","o","s","t","s","host"
"diver","d","i","v","e","r","diver"
"phase","p","h","a","s","e","phase"
"toads","t","o","a","d","s","toads"
"alert","a","l","e","r","t","alert"
"tasks","t","a","s","k","s","task"
"seams","s","e","a","m","s","seam"
"coral","c","o","r","a","l","coral"
"focus","f","o","c","u","s","focus"
"naked","n","a","k","e","d","naked"
"puppy","p","u","p","p","y","puy"
"jumps","j","u","m","p","s","jumps"
"spoil","s","p","o","i","l","spoil"
"quart","q","u","a","r","t","quart"
"macro","m","a","c","r","o","macro"
"fears","f","e","a","r","s","fears"
"flung","f","l","u","n","g","flung"
"spark","s","p","a","r","k","spark"
"vivid","v","i","v","i","d","vid"
"brook","b","r","o","o","k","brok"
"steer","s","t","e","e","r","ster"
"spray","s","p","r","a","y","spray"
"decay","d","e","c","a","y","decay"
"ports","p","o","r","t","s","ports"
"socks","s","o","c","k","s","sock"
"urban","u","r","b","a","n","urban"
"goals","g","o","a","l","s","goals"
"grant","g","r","a","n","t","grant"
"minus","m","i","n","u","s","minus"
"films","f","i","l","m","s","films"
"tunes","t","u","n","e","s","tunes"
"shaft","s","h","a","f","t","shaft"
"firms","f","i","r","m","s","firms"
"skies","s","k","i","e","s","skie"
"bride","b","r","i","d","e","bride"
"wreck","w","r","e","c","k","wreck"
"flock","f","l","o","c","k","flock"
"stare","s","t","a","r","e","stare"
"hobby","h","o","b","b","y","hoby"
"bonds","b","o","n","d","s","bonds"
"dared","d","a","r","e","d","dare"
"faded","f","a","d","e","d","fade"
"thief","t","h","i","e","f","thief"
"crude","c","r","u","d","e","crude"
"pants","p","a","n","t","s","pants"
"flute","f","l","u","t","e","flute"
"votes","v","o","t","e","s","votes"
"tonal","t","o","n","a","l","tonal"
"radar","r","a","d","a","r","rad"
"wells","w","e","l","l","s","wels"
"skull","s","k","u","l","l","skul"
"hairs","h","a","i","r","s","hairs"
"argue","a","r","g","u","e","argue"
"wears","w","e","a","r","s","wears"
"dolls","d","o","l","l","s","dols"
"voted","v","o","t","e","d","voted"
"caves","c","a","v","e","s","caves"
"cared","c","a","r","e","d","cared"
"broom","b","r","o","o","m","brom"
"scent","s","c","e","n","t","scent"
"panel","p","a","n","e","l","panel"
"fairy","f","a","i","r","y","fairy"
"olive","o","l","i","v","e","olive"
"bends","b","e","n","d","s","bends"
"prism","p","r","i","s","m","prism"
"lamps","l","a","m","p","s","lamps"
"cable","c","a","b","l","e","cable"
"peach","p","e","a","c","h","peach"
"ruins","r","u","i","n","s","ruins"
"rally","r","a","l","l","y","raly"
"schwa","s","c","h","w","a","schwa"
"lambs","l","a","m","b","s","lambs"
"sells","s","e","l","l","s","sel"
"cools","c","o","o","l","s","cols"
"draft","d","r","a","f","t","draft"
"charm","c","h","a","r","m","charm"
"limbs","l","i","m","b","s","limbs"
"brake","b","r","a","k","e","brake"
"gazed","g","a","z","e","d","gazed"
"cubes","c","u","b","e","s","cubes"
"delay","d","e","l","a","y","delay"
"beams","b","e","a","m","s","beams"
"fetch","f","e","t","c","h","fetch"
"ranks","r","a","n","k","s","ranks"
"array","a","r","r","a","y","ary"
"harsh","h","a","r","s","h","hars"
"camel","c","a","m","e","l","camel"
"vines","v","i","n","e","s","vines"
"picks","p","i","c","k","s","picks"
"naval","n","a","v","a","l","navl"
"purse","p","u","r","s","e","purse"
"rigid","r","i","g","i","d","rigd"
"crawl","c","r","a","w","l","crawl"
"toast","t","o","a","s","t","toas"
"soils","s","o","i","l","s","soil"
"sauce","s","a","u","c","e","sauce"
"basin","b","a","s","i","n","basin"
"ponds","p","o","n","d","s","ponds"
"twins","t","w","i","n","s","twins"
"wrist","w","r","i","s","t","wrist"
"fluid","f","l","u","i","d","fluid"
"pools","p","o","o","l","s","pols"
"brand","b","r","a","n","d","brand"
"stalk","s","t","a","l","k","stalk"
"robot","r","o","b","o","t","robt"
"reeds","r","e","e","d","s","reds"
"hoofs","h","o","o","f","s","hofs"
"buses","b","u","s","e","s","buse"
"sheer","s","h","e","e","r","sher"
"grief","g","r","i","e","f","grief"
"bloom","b","l","o","o","m","blom"
"dwelt","d","w","e","l","t","dwelt"
"melts","m","e","l","t","s","melts"
"risen","r","i","s","e","n","risen"
"flags","f","l","a","g","s","flags"
"knelt","k","n","e","l","t","knelt"
"fiber","f","i","b","e","r","fiber"
"roofs","r","o","o","f","s","rofs"
"freed","f","r","e","e","d","fred"
"armor","a","r","m","o","r","armo"
"piles","p","i","l","e","s","piles"
"aimed","a","i","m","e","d","aimed"
"algae","a","l","g","a","e","alge"
"twigs","t","w","i","g","s","twigs"
"lemon","l","e","m","o","n","lemon"
"ditch","d","i","t","c","h","ditch"
"drunk","d","r","u","n","k","drunk"
"rests","r","e","s","t","s","rest"
"chill","c","h","i","l","l","chil"
"slain","s","l","a","i","n","slain"
"panic","p","a","n","i","c","panic"
"cords","c","o","r","d","s","cords"
"tuned","t","u","n","e","d","tuned"
"crisp","c","r","i","s","p","crisp"
"ledge","l","e","d","g","e","ledg"
"dived","d","i","v","e","d","dive"
"swamp","s","w","a","m","p","swamp"
"clung","c","l","u","n","g","clung"
"stole","s","t","o","l","e","stole"
"molds","m","o","l","d","s","molds"
"yarns","y","a","r","n","s","yarns"
"liver","l","i","v","e","r","liver"
"gauge","g","a","u","g","e","gaue"
"breed","b","r","e","e","d","bred"
"stool","s","t","o","o","l","stol"
"gulls","g","u","l","l","s","guls"
"awoke","a","w","o","k","e","awoke"
"gross","g","r","o","s","s","gros"
"diary","d","i","a","r","y","diary"
"rails","r","a","i","l","s","rails"
"belly","b","e","l","l","y","bely"
"trend","t","r","e","n","d","trend"
"flask","f","l","a","s","k","flask"
"stake","s","t","a","k","e","stake"
"fried","f","r","i","e","d","fried"
"draws","d","r","a","w","s","draws"
"actor","a","c","t","o","r","actor"
"handy","h","a","n","d","y","handy"
"bowls","b","o","w","l","s","bowls"
"haste","h","a","s","t","e","haste"
"scope","s","c","o","p","e","scope"
"deals","d","e","a","l","s","deals"
"knots","k","n","o","t","s","knots"
"moons","m","o","o","n","s","mons"
"essay","e","s","s","a","y","esay"
"thump","t","h","u","m","p","thump"
"hangs","h","a","n","g","s","hangs"
"bliss","b","l","i","s","s","blis"
"dealt","d","e","a","l","t","dealt"
"gains","g","a","i","n","s","gains"
"bombs","b","o","m","b","s","boms"
"clown","c","l","o","w","n","clown"
"palms","p","a","l","m","s","palms"
"cones","c","o","n","e","s","cones"
"roast","r","o","a","s","t","roast"
"tidal","t","i","d","a","l","tidal"
"bored","b","o","r","e","d","bored"
"chant","c","h","a","n","t","chant"
"acids","a","c","i","d","s","acids"
"dough","d","o","u","g","h","dough"
"camps","c","a","m","p","s","camps"
"swore","s","w","o","r","e","swore"
"lover","l","o","v","e","r","lover"
"hooks","h","o","o","k","s","hoks"
"males","m","a","l","e","s","males"
"cocoa","c","o","c","o","a","coa"
"punch","p","u","n","c","h","punch"
"award","a","w","a","r","d","awrd"
"reins","r","e","i","n","s","reins"
"ninth","n","i","n","t","h","nith"
"noses","n","o","s","e","s","nose"
"links","l","i","n","k","s","links"
"drain","d","r","a","i","n","drain"
"fills","f","i","l","l","s","fils"
"nylon","n","y","l","o","n","nylo"
"lunar","l","u","n","a","r","lunar"
"pulse","p","u","l","s","e","pulse"
"flown","f","l","o","w","n","flown"
"elbow","e","l","b","o","w","elbow"
"fatal","f","a","t","a","l","fatl"
"sites","s","i","t","e","s","site"
"moths","m","o","t","h","s","moths"
"meats","m","e","a","t","s","meats"
"foxes","f","o","x","e","s","foxes"
"mined","m","i","n","e","d","mined"
"attic","a","t","t","i","c","atic"
"fiery","f","i","e","r","y","fiery"
"mount","m","o","u","n","t","mount"
"usage","u","s","a","g","e","usage"
"swear","s","w","e","a","r","swear"
"snowy","s","n","o","w","y","snowy"
"rusty","r","u","s","t","y","rusty"
"scare","s","c","a","r","e","scare"
"traps","t","r","a","p","s","traps"
"relax","r","e","l","a","x","relax"
"react","r","e","a","c","t","react"
"valid","v","a","l","i","d","valid"
"robin","r","o","b","i","n","robin"
"cease","c","e","a","s","e","ceas"
"gills","g","i","l","l","s","gils"
"prior","p","r","i","o","r","prio"
"safer","s","a","f","e","r","safer"
"polio","p","o","l","i","o","poli"
"loyal","l","o","y","a","l","loya"
"swell","s","w","e","l","l","swel"
"salty","s","a","l","t","y","salty"
"marsh","m","a","r","s","h","marsh"
"vague","v","a","g","u","e","vague"
"weave","w","e","a","v","e","weav"
"mound","m","o","u","n","d","mound"
"seals","s","e","a","l","s","seal"
"mules","m","u","l","e","s","mules"
"virus","v","i","r","u","s","virus"
"scout","s","c","o","u","t","scout"
"acute","a","c","u","t","e","acute"
"windy","w","i","n","d","y","windy"
"stout","s","t","o","u","t","stou"
"folds","f","o","l","d","s","folds"
"seize","s","e","i","z","e","seiz"
"hilly","h","i","l","l","y","hily"
"joins","j","o","i","n","s","joins"
"pluck","p","l","u","c","k","pluck"
"stack","s","t","a","c","k","stack"
"lords","l","o","r","d","s","lords"
"dunes","d","u","n","e","s","dunes"
"burro","b","u","r","r","o","buro"
"hawks","h","a","w","k","s","hawks"
"trout","t","r","o","u","t","trou"
"feeds","f","e","e","d","s","feds"
"scarf","s","c","a","r","f","scarf"
"halls","h","a","l","l","s","hals"
"coals","c","o","a","l","s","coals"
"towel","t","o","w","e","l","towel"
"souls","s","o","u","l","s","soul"
"elect","e","l","e","c","t","elct"
"buggy","b","u","g","g","y","bugy"
"pumps","p","u","m","p","s","pums"
"loans","l","o","a","n","s","loans"
"spins","s","p","i","n","s","spin"
"files","f","i","l","e","s","files"
"oxide","o","x","i","d","e","oxide"
"pains","p","a","i","n","s","pains"
"photo","p","h","o","t","o","phot"
"rival","r","i","v","a","l","rival"
"flats","f","l","a","t","s","flats"
"syrup","s","y","r","u","p","syrup"
"rodeo","r","o","d","e","o","rode"
"sands","s","a","n","d","s","sand"
"moose","m","o","o","s","e","mose"
"pints","p","i","n","t","s","pints"
"curly","c","u","r","l","y","curly"
"comic","c","o","m","i","c","comi"
"cloak","c","l","o","a","k","cloak"
"onion","o","n","i","o","n","oni"
"clams","c","l","a","m","s","clams"
"scrap","s","c","r","a","p","scrap"
"didst","d","i","d","s","t","dist"
"couch","c","o","u","c","h","couh"
"codes","c","o","d","e","s","codes"
"fails","f","a","i","l","s","fails"
"ounce","o","u","n","c","e","ounce"
"lodge","l","o","d","g","e","lodge"
"greet","g","r","e","e","t","gret"
"gypsy","g","y","p","s","y","gyps"
"utter","u","t","t","e","r","uter"
"paved","p","a","v","e","d","paved"
"zones","z","o","n","e","s","zones"
"fours","f","o","u","r","s","fours"
"alley","a","l","l","e","y","aley"
"tiles","t","i","l","e","s","tiles"
"bless","b","l","e","s","s","bles"
"crest","c","r","e","s","t","crest"
"elder","e","l","d","e","r","eldr"
"kills","k","i","l","l","s","kils"
"yeast","y","e","a","s","t","yeast"
"erect","e","r","e","c","t","erct"
"bugle","b","u","g","l","e","bugle"
"medal","m","e","d","a","l","medal"
"roles","r","o","l","e","s","roles"
"hound","h","o","u","n","d","hound"
"snail","s","n","a","i","l","snail"
"alter","a","l","t","e","r","alter"
"ankle","a","n","k","l","e","ankle"
"relay","r","e","l","a","y","relay"
"loops","l","o","o","p","s","lops"
"zeros","z","e","r","o","s","zeros"
"bites","b","i","t","e","s","bites"
"modes","m","o","d","e","s","modes"
"debts","d","e","b","t","s","debts"
"realm","r","e","a","l","m","realm"
"glove","g","l","o","v","e","glove"
"rayon","r","a","y","o","n","rayon"
"swims","s","w","i","m","s","swim"
"poked","p","o","k","e","d","poked"
"stray","s","t","r","a","y","stray"
"lifts","l","i","f","t","s","lifts"
"maker","m","a","k","e","r","maker"
"lumps","l","u","m","p","s","lumps"
"graze","g","r","a","z","e","graze"
"dread","d","r","e","a","d","drea"
"barns","b","a","r","n","s","barns"
"docks","d","o","c","k","s","docks"
"masts","m","a","s","t","s","mast"
"pours","p","o","u","r","s","pours"
"wharf","w","h","a","r","f","wharf"
"curse","c","u","r","s","e","curse"
"plump","p","l","u","m","p","plum"
"robes","r","o","b","e","s","robes"
"seeks","s","e","e","k","s","sek"
"cedar","c","e","d","a","r","cedar"
"curls","c","u","r","l","s","curls"
"jolly","j","o","l","l","y","joly"
"myths","m","y","t","h","s","myths"
"cages","c","a","g","e","s","cages"
"gloom","g","l","o","o","m","glom"
"locks","l","o","c","k","s","locks"
"pedal","p","e","d","a","l","pedal"
"beets","b","e","e","t","s","bets"
"crows","c","r","o","w","s","crows"
"anode","a","n","o","d","e","anode"
"slash","s","l","a","s","h","slah"
"creep","c","r","e","e","p","crep"
"rowed","r","o","w","e","d","rowed"
"chips","c","h","i","p","s","chips"
"fists","f","i","s","t","s","fist"
"wines","w","i","n","e","s","wines"
"cares","c","a","r","e","s","cares"
"valve","v","a","l","v","e","vale"
"newer","n","e","w","e","r","newr"
"motel","m","o","t","e","l","motel"
"ivory","i","v","o","r","y","ivory"
"necks","n","e","c","k","s","necks"
"clamp","c","l","a","m","p","clamp"
"barge","b","a","r","g","e","barge"
"blues","b","l","u","e","s","blues"
"alien","a","l","i","e","n","alien"
"frown","f","r","o","w","n","frown"
"strap","s","t","r","a","p","strap"
"crews","c","r","e","w","s","crews"
"shack","s","h","a","c","k","shack"
"gonna","g","o","n","n","a","gona"
"saves","s","a","v","e","s","save"
"stump","s","t","u","m","p","stump"
"ferry","f","e","r","r","y","fery"
"idols","i","d","o","l","s","idols"
"cooks","c","o","o","k","s","coks"
"juicy","j","u","i","c","y","juicy"
"glare","g","l","a","r","e","glare"
"carts","c","a","r","t","s","carts"
"alloy","a","l","l","o","y","aloy"
"bulbs","b","u","l","b","s","buls"
"lawns","l","a","w","n","s","lawns"
"lasts","l","a","s","t","s","last"
"fuels","f","u","e","l","s","fuels"
"oddly","o","d","d","l","y","odly"
"crane","c","r","a","n","e","crane"
"filed","f","i","l","e","d","filed"
"weird","w","e","i","r","d","weird"
"shawl","s","h","a","w","l","shawl"
"slips","s","l","i","p","s","slip"
"troop","t","r","o","o","p","trop"
"bolts","b","o","l","t","s","bolts"
"suite","s","u","i","t","e","suite"
"sleek","s","l","e","e","k","slek"
"quilt","q","u","i","l","t","quilt"
